id,text,label,sentiment
4318,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent",0,negative
7904,After using many other like app finally i decided to return back and use this.very composed app is developed,2,positive
22768," --sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",0,negative
22090, I`m jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together,1,neutral
7834,Edward Cullen. <3  Hahaha.,1,neutral
9886,"When i tried putting inmy class scheduel they kept vanishing when I add notes to a specific date. It might work fine if you don't need many events, but it's a pain if you have a lot to keep track of",1,neutral
15287, was always told to keep sucking something like fruit gums,1,neutral
14072, www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time,0,negative
19232," Good to see you hear as well, Andy!",2,positive
15317, Hott as Africa lol yeah its hot here too and its a big storm here,1,neutral
4514,hi! the reminder feature is not working/ supporting in my phone. Also if possible please add support in your app to contact for bugs. thank you.,1,neutral
17541, and i have cheese and no chips.,0,negative
6595,class color day tomorrow! last time!  I have a lot to remember for tomorrow but I bet I`ll forget -_-,1,neutral
12583,_Grenade The link 404`d.,1,neutral
6309,The app is splendid i love. It helps me to plane my day and my work ahead of time and reminds me of what i had planned to do. This makes me to be effective in my life. I can easily access my to do list where ever i go,2,positive
6652,_EN  we`re waiting you here in Belgrade!! Can`t wait!!,1,neutral
7599,"Just started using it, a little triki to configure at first.",1,neutral
16097,Happy Mother`s Day! She liked the poem.,2,positive
15172,SO MUCH WORK !,0,negative
9589, i trusted matt with my life in that picture. funnnn night though,2,positive
13515,"had cold rock, choc mint+bubblegum+cookie+flake+nerds= YUM!!!! XD .  had a fun day.",2,positive
3622,"Hello Forest, i interest with this app to stay focus. It work when i press back button and app will warn, but there's some problems with other buttons: Forest don't detect when i press home button & task button, so i can open other app and my tree is still growing. Hope u can fix this or tell us why we still can press other buttons? Thanks",1,neutral
2881, I can`t. I`m on my iPod and it doesn`t have IM,0,negative
22293,"actually just woke up, going to attempt to see 17 again with Natalyy",1,neutral
3438,I have a lg k30 phone and after an update the app no longer kills trees when I try and open another app. This happens if the whitelist is on or off and if advance detecion is on or off. If this gets fix then this app deserves the 4.6 overall rating that is has.,0,negative
1116,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,2,positive
24001,just watching hollyoaks omg,1,neutral
6776,"has tummy pains  n woke stu up for a drink in the middle of the night, I don`t remember it",0,negative
8858,"Lately the ads have doubled in frequency, have become full screen, noisy and more difficult to close, while the overall usability have decreased. Quite shame. And before telling the ""it's free"" slogan, think that annoyed people will delete, not buy.",0,negative
18684,i wish i can go to two different schools at the same time.,2,positive
16940, I miss you...  come over and say bye before I leave!!,0,negative
9999,Lookin` at spreadsheets so long my eyes are crossing...,0,negative
10374,"' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !! Great speech..",2,positive
21757,"blerg, **** you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost",1,neutral
23891," Sweetie, if you refuse to offend, who will?  We expect it -- nay, we count on it.",1,neutral
18794,"One final down, two to go!",1,neutral
1928,"Good idea, but I don't like that it wants internet access.",0,negative
9099,I'm giving it only 3 stars because there's no support for CalDAV tasks sync,1,neutral
14892, love u!! and love mr. player! come visit me  i miss u girls,2,positive
9758,The app no longer notifies me of my tasks!!! Please fix,1,neutral
1527,Awesome.,2,positive
22113,_0 have you considered cordoning off a corner of the park with beware 'Swine flu' signs might clear it out for you,1,neutral
15130,Ordered a new computer! Unfortunately it won`t get here until the end of June.,0,negative
22065,Time to get purrtty. *wink*,2,positive
23803,Trully a awful day! ****!,0,negative
9145,The last update caused annoying hesitation/delays when working with tasks in task view.,1,neutral
16198,Had a nice dinner with the hubby and now on our way home  45 min drive out of the city. *sigh*,2,positive
21516,rught brb on me ipod. if i randomly go off its cos me internet breaks,1,neutral
9462, Aww how sweet,2,positive
2351,I have been playing skate for two hours. Now i need to get out and actually skate. But it`s too late,0,negative
5718,"WTH?! I used Wunderlist happily for, oh, about 7 years!Complete BS! They make you sign in to an acct to use this. I will NOT BE FORCED to sign in so all my personal info is linked with all my private grocery and to-do list. Microsoft has enough of my info and I have been less than happy with the invasion of Cortana on my laptop. MS help is the WORST (besides Google). So why would I want this co. storing THIS level of my personal life in their database? F no! Deleting this app immediately.",0,negative
14281,Rain makes for a good study day  almost done!!,2,positive
9088," Nope, re-reading it all over again.     No offense meant",1,neutral
15786, I`m trying to convince  to wait a bit to see Up! as well. She doesn`t want to see it with me,1,neutral
13678,is soooo over school...maybe sick..all week *evil laugh*,0,negative
16760,"Yeah, I made the python conversion script for the Provider`s extranet in 1 day (3 expected). A way to promote #python at #jcdecaux",1,neutral
2148," mmmm it all sounds tasty. i had some spiced rum earlier, yummmmmyyyy also herbs are always good although better when shared",2,positive
13456,everything is good except that neck shot and Steve`s back of the head shots!,1,neutral
4255,"If it's a passion project I'd be willing to support the creator, but this seems to now be held by just a shell holding.",0,negative
5261,"This honestly makes tracking my daily life and staying responsible so much more fun. Having rewards is a great way to remind people that it's important to reward yourself for your hard work! I'm a really competitive person so this is really handy for actually getting myself to do things. Even if the reward is small, it's still gratifying to level up for not skipping uni or using the treadmill! Super rad and would definitely recommend to anyone looking for a more fun life tracking app :B",2,positive
1464,Very helpful in getting me to do stuff but I wish reminders were free,2,positive
2634,Cinema tonight  it is half the price on Monday ;),2,positive
14968,Having Fever  dont feel to work,0,negative
4007,"I love Forest! It was the first app in which I paid for the premium version, and it was so worth it! It is very cute, motivational, and easy to use. The only suggestion I have for future updates is for the user to be able to customize plant placement. Thank you Forest developers! Update: I have been using Forest for about 6 months now and still love it. I just want to say how much I appreciate the Forest team listening to feedback and providing amazing customer support. Thank you!",2,positive
1176,Zach G. gets an extensive profile in this weekend`s NY Times Magazine. The chances of us falling in love are getting fewer and fewer.,0,negative
8529,Helps me keep on track of what needs done.,2,positive
5167,It keeps reminding me even after the Task is done and it was adjusted according to how many times I should be notified. But overall nice app.,2,positive
22337,"Is having a darts party with the parentals, my neighbor, and !",1,neutral
4194,"Sync doesn't work. Paid for premium, had to get a new phone and it won't transfer. As other reviews say, it seems this app has been abandoned. Unfortunate because I liked it.",0,negative
3088, Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,0,negative
2210,Why am I having such a hard time falling asleep,0,negative
19153,I`m such a chicken,1,neutral
17297, Happy mothers day,2,positive
9670,Gah! Buddy K is a must hang with person right now I miss him.  Along with Parker and McPhee.,0,negative
19008,Live TV coming to the XBox 360.  But only if you live in the UK.  http://tinyurl.com/kq47ah,1,neutral
659, my bad homie,0,negative
21066,Good morning!,2,positive
7501,I have purchased Pro version but still no calendar view. Please add calendar view beside the Timeline view,1,neutral
